GMT Time,Loss of Load Probability - Latest - GB (),Actual Total Load - GB (MW),Demand Outturn (ITSDO) - GB (MW)
2023-06-07T17:00:00,0,32965,27985
2023-06-07T17:30:00,0,32687,28359
2023-06-07T18:00:00,0,33263,28511
2023-06-07T18:30:00,0,No Data Available,28577
2023-06-07T19:00:00,0,31766,28491
2023-06-07T19:30:00,0,No Data Available,28352
2023-06-07T20:00:00,0,No Data Available,27634
2023-06-07T20:30:00,0,29096,27249
2023-06-07T21:00:00,0,26816,26577
2023-06-07T21:30:00,0,25423,25753
2023-06-07T22:00:00,0,23971,24155
2023-06-07T22:30:00,0,22848,22799
2023-06-07T23:00:00,0,21377,22209
2023-06-07T23:30:00,0,No Data Available,21647
2023-06-08T00:00:00,0,No Data Available,21079
2023-06-08T00:30:00,0,19090,20855
2023-06-08T01:00:00,0,No Data Available,20461
2023-06-08T01:30:00,0,18366,20189
2023-06-08T02:00:00,0,No Data Available,20130
2023-06-08T02:30:00,0,18042,20082
2023-06-08T03:00:00,0,No Data Available,20231
2023-06-08T03:30:00,0,17060,19966
2023-06-08T04:00:00,0,No Data Available,20216
2023-06-08T04:30:00,0,No Data Available,20941
2023-06-08T05:00:00,0,22539,22456
